4357	4.99	20050712	655	369	1
4358	9.99	20050802	655	456	1
4359	7.99	20050822	655	281	2
4360	8.99	20050528	655	457	2
4361	5.99	20050618	655	241	2
4362	6.99	20050711	655	458	1
4363	4.99	20050731	655	52	1
4364	5.99	20050821	655	484	1
4365	4.99	20050525	655	104	2
4366	8.99	20050618	655	262	2
4367	4.99	20050712	655	195	2
4368	4.99	20050731	655	327	1
4369	4.99	20050728	710	192	1
4370	5.99	20050819	710	415	2
4371	4.99	20050525	710	355	1
4372	4.99	20050617	710	512	1
4373	4.99	20050712	710	556	1
4374	8.99	20050726	710	230	2
4375	4.99	20050821	710	354	2
4376	4.99	20050530	885	225	2
4377	4.99	20050620	885	462	1
4378	4.99	20050711	885	458	1
4379	4.99	20050728	885	396	1
4380	4.99	20050819	885	440	2
4381	4.99	20050526	885	246	1
4382	4.99	20050616	885	268	1
4383	4.99	20050707	885	17	2
4384	4.99	20050727	885	177	1
4385	6.99	20050821	885	436	1
4386	0.99	20050731	144	495	2
4387	2.99	20050817	144	349	1
4388	0.99	20050617	144	370	1
4389	0.99	20050706	144	565	2
4390	2.99	20050727	144	58	2
4391	0.99	20050818	144	577	1
4392	0.99	20050802	144	478	1
4393	0.99	20050820	144	137	1
4394	0.99	20050706	144	399	2
4395	1.99	20050728	144	398	1
4396	0.99	20050820	144	84	2
4397	2.99	20050530	144	318	2
4398	2.99	20050619	144	495	2
4399	0.99	20050707	144	398	2
4400	0.99	20050727	144	536	2
4401	0.99	20050820	144	535	2
4402	0.99	20050526	144	233	1
4403	0.99	20050620	144	160	2
4404	1.99	20050710	144	299	1
4405	0.99	20050802	144	489	2
4406	0.99	20050816	144	323	1
4407	0.99	20050617	591	300	1
4408	2.99	20050712	591	580	1
4409	0.99	20050801	591	85	2
4410	0.99	20050822	591	65	2
4411	3.99	20050730	591	33	1
4412	0.99	20050822	591	587	2
4413	0.99	20050731	591	3	2
4414	1.99	20050823	591	340	1
4415	2.99	20050616	591	272	2
4416	1.99	20050711	591	100	1
4417	0.99	20050802	591	172	1
4418	0.99	20060214	591	308	1
4419	0.99	20050617	591	160	1
4420	0.99	20050711	591	500	1
4421	0.99	20050802	591	570	2
4422	0.99	20050821	591	188	2
4423	0.99	20050709	591	86	2
4424	0.99	20050801	591	70	1
4425	0.99	20050819	591	12	1
4426	4.99	20050706	392	367	2
4427	1.99	20050729	392	151	2
4428	1.99	20050819	392	108	2
4429	0.99	20050528	392	469	1
4430	1.99	20050617	392	57	2
4431	0.99	20050712	392	421	1
4432	0.99	20050802	392	414	1
4433	0.99	20050823	392	55	1
4434	4.99	20050801	392	113	1
4435	0.99	20050821	392	501	2
4436	0.99	20050709	392	20	1
4437	0.99	20050731	392	304	2
4438	0.99	20050821	392	493	1
4439	0.99	20050726	392	58	1
4440	0.99	20050822	392	345	1
4441	3.99	20050618	392	64	1
4442	4.99	20050709	392	318	2
4443	0.99	20050727	392	132	1
4444	3.99	20050819	392	267	2
4445	0.99	20050530	766	183	2
4446	3.99	20050617	766	419	1
4447	0.99	20050708	766	562	1
4448	0.99	20050728	766	348	1
4449	2.99	20050818	766	582	1
4450	0.99	20050621	766	538	1
4451	0.99	20050708	766	141	1
4452	0.99	20050728	766	251	1
4453	0.99	20050820	766	43	2
4454	0.99	20050731	766	158	2
4455	3.99	20050821	766	313	1
4456	4.99	20050531	711	333	1
4457	8.99	20050615	711	186	1
4458	5.99	20050706	711	451	1
4459	4.99	20050729	711	576	1
4460	6.99	20050819	711	440	1
4461	4.99	20050712	711	394	2
4462	6.99	20050731	711	322	2
4463	4.99	20050817	711	563	1
4464	4.99	20050525	711	404	1
4465	8.99	20050618	711	86	2
4466	4.99	20050709	711	411	2
4467	7.99	20050728	711	484	2
4468	4.99	20050820	711	81	2
4469	4.99	20050621	711	345	1
4470	8.99	20050706	711	259	1
4471	4.99	20050802	711	573	1
4472	4.99	20050818	711	90	2
4473	4.99	20050729	711	357	2
4474	4.99	20050819	711	256	1
4475	4.99	20050525	711	126	2
4476	7.99	20050615	711	15	2
4477	7.99	20050712	711	252	2
4478	7.99	20050801	711	196	1
4479	6.99	20050821	711	436	1
4480	5.99	20050528	711	119	1
4481	5.99	20050619	711	589	1
4482	5.99	20050707	711	224	2
4483	4.99	20050727	711	228	2
4484	6.99	20050821	711	115	1
4485	0.99	20050527	831	467	1
4486	1.99	20050620	831	419	2
4487	3.99	20050708	831	433	2
4488	1.99	20050801	831	123	2
4489	6.99	20050817	831	420	2
4490	5.99	20050727	831	550	2
4491	3.99	20050823	831	103	1
4492	0.99	20050530	831	565	2
4493	6.99	20050620	831	283	1
4494	6.99	20050712	831	111	2
4495	1.99	20050801	831	592	1
4496	3.99	20050818	831	529	1
4497	3.99	20050619	831	425	2
4498	4.99	20050705	831	590	2
4499	2.99	20050802	831	333	2
4500	5.99	20050823	831	565	1
4501	5.99	20050620	831	399	2
4502	0.99	20050710	831	512	1
4503	0.99	20050729	831	570	1
4504	4.99	20050817	831	34	1
4505	0.99	20050527	831	96	2
4506	1.99	20050620	831	146	1
4507	0.99	20050709	831	53	2
4508	6.99	20050730	831	558	2
4509	0.99	20050823	831	239	1
4510	0.99	20050530	831	110	2
4511	5.99	20050615	831	472	1
4512	2.99	20050711	831	436	1
4513	2.99	20050730	831	195	2
4514	0.99	20050821	831	48	2
4515	2.99	20050706	959	354	1
4516	3.99	20050801	959	124	2
4517	2.99	20060214	959	132	2
4518	2.99	20050615	959	11	1
4519	2.99	20050710	959	585	2
4520	2.99	20050729	959	517	1
4521	2.99	20050820	959	500	2
4522	2.99	20050801	959	509	1
4523	2.99	20050820	959	554	2
4524	2.99	20050620	959	448	1
4525	2.99	20050710	959	122	2
4526	4.99	20050730	959	317	2
4527	2.99	20050823	959	590	2
4528	2.99	20050530	959	166	2
4529	2.99	20050615	959	485	1
4530	2.99	20050706	959	14	2
4531	2.99	20050731	959	148	1
4532	3.99	20050817	959	496	2
4533	3.99	20050528	23	28	1
4534	5.99	20050620	23	166	2
4535	3.99	20050706	23	251	1
4536	5.99	20050801	23	360	2
4537	2.99	20050820	23	351	1
4538	4.99	20050801	23	570	1
4539	0.99	20050819	23	157	1
4540	0.99	20050709	23	161	2
4541	3.99	20050730	23	447	1
4542	0.99	20050823	23	491	1
4543	0.99	20050525	23	328	2
4544	4.99	20050615	23	584	2
4545	3.99	20050709	23	576	2
4546	0.99	20050728	23	376	2
4547	1.99	20050820	23	248	1
4548	4.99	20050615	960	109	2
4549	2.99	20050710	960	215	2
4550	3.99	20050731	960	521	1
4551	2.99	20050819	960	299	2
4552	2.99	20050620	960	580	2
4553	2.99	20050708	960	167	2
4554	2.99	20050728	960	24	2
4555	2.99	20050820	960	327	2
4556	4.99	20050620	960	219	1
4557	2.99	20050706	960	546	2
4558	2.99	20050731	960	277	1
4559	3.99	20050817	960	596	2
4560	2.99	20050619	960	293	1
4561	2.99	20050707	960	38	2
4562	2.99	20050731	960	441	2
4563	2.99	20050817	960	123	2
4564	2.99	20050525	960	473	2
4565	2.99	20050615	960	332	1
4566	2.99	20050710	960	56	2
4567	2.99	20050727	960	461	1
4568	2.99	20050823	960	227	1
4569	2.99	20050620	960	479	2
4570	2.99	20050708	960	419	1
4571	2.99	20050731	960	335	1
4572	2.99	20050822	960	466	1
4573	4.99	20050709	767	175	1
4574	4.99	20050727	767	363	2
4575	4.99	20050817	767	10	1
4576	5.99	20050620	767	310	1
4577	6.99	20050711	767	509	1
4578	7.99	20050801	767	542	2
4579	4.99	20050818	767	27	2
4580	0.99	20050710	523	534	1
4581	2.99	20050727	523	325	2
4582	0.99	20050823	523	191	2
4583	0.99	20050527	523	306	2
4584	3.99	20050618	523	405	1
4585	0.99	20050707	523	127	2
4586	0.99	20050802	523	403	2
4587	3.99	20050820	523	73	1
4588	0.99	20050530	523	179	1
4589	3.99	20050615	523	308	2
4590	0.99	20050706	523	121	2
4591	0.99	20050729	523	370	1
4592	1.99	20050823	523	205	1
4593	2.99	20050708	886	540	2
4594	1.99	20050802	886	148	2
4595	1.99	20050820	886	344	1
4596	0.99	20050728	886	61	2
4597	1.99	20050819	886	414	2
4598	0.99	20050706	886	229	1
4599	5.99	20050729	886	584	2
4600	0.99	20050817	886	404	1
4601	0.99	20050615	886	548	1
4602	0.99	20050708	886	111	2
4603	3.99	20050728	886	518	1
4604	2.99	20050820	886	134	1
4605	0.99	20050712	24	134	2
4606	5.99	20050802	24	175	2
4607	5.99	20050817	24	373	1
4608	6.99	20050802	24	381	1
4609	0.99	20050821	24	3	2
4610	5.99	20050526	24	521	2
4611	2.99	20050618	24	542	1
4612	4.99	20050708	24	469	2
4613	2.99	20050801	24	200	1
4614	5.99	20050821	24	458	2
4615	0.99	20050709	24	424	1
4616	0.99	20050729	24	580	2
4617	1.99	20050817	24	131	1
4618	5.99	20050618	24	559	1
4619	0.99	20050707	24	74	2
4620	1.99	20050729	24	162	2
4621	0.99	20050822	24	160	2
4622	5.99	20050617	24	311	1
4623	1.99	20050708	24	326	2
4624	0.99	20050731	24	488	1
4625	0.99	20050820	24	268	2
4626	4.99	20050801	887	544	2
4627	4.99	20050821	887	565	1
4628	2.99	20050528	887	169	2
4629	2.99	20050620	887	409	1
4630	5.99	20050710	887	42	2
4631	5.99	20050731	887	319	2
4632	2.99	20050819	887	418	2
4633	3.99	20050731	887	528	2
4634	4.99	20050821	887	104	2
4635	2.99	20050731	887	337	2
4636	2.99	20050818	887	500	2
4637	2.99	20050727	887	124	2
4638	3.99	20050817	887	219	1
4639	7.99	20050621	961	38	1
4640	7.99	20050711	961	298	1
4641	4.99	20050727	961	249	1
4642	7.99	20050820	961	411	2
4643	4.99	20050620	961	488	1
4644	4.99	20050712	961	250	2
4645	4.99	20050727	961	423	2
4646	6.99	20050822	961	133	1
4647	4.99	20050707	961	140	2
4648	5.99	20050729	961	368	1
4649	4.99	20050818	961	117	2
4650	5.99	20050802	961	285	2
4651	4.99	20050818	961	510	2
4652	8.99	20050530	961	468	1
4653	4.99	20050615	961	338	2
4654	7.99	20050711	961	543	2
4655	4.99	20050726	961	300	2
4656	5.99	20050820	961	412	2
4657	5.99	20050728	326	75	2
4658	5.99	20050820	326	564	2
4659	0.99	20050618	326	243	1
4660	4.99	20050712	326	369	2
4661	2.99	20050728	326	139	1
4662	0.99	20050819	326	315	2
4663	1.99	20050526	326	299	2
4664	1.99	20050616	326	195	1
4665	4.99	20050706	326	462	1
4666	5.99	20050729	326	353	1
4667	4.99	20050822	326	453	2
4668	0.99	20050527	326	6	2
4669	3.99	20050618	326	235	2
4670	0.99	20050706	326	43	2
4671	1.99	20050729	326	422	2
4672	0.99	20050820	326	514	1
4673	2.99	20050707	326	176	1
4674	3.99	20050728	326	520	2
4675	5.99	20050823	326	523	2
4676	3.99	20050711	326	530	1
4677	0.99	20050729	326	456	2
4678	0.99	20050819	326	375	1
4679	1.99	20050729	326	424	1
4680	6.99	20050823	326	70	1
4681	4.99	20050617	326	315	2
4682	5.99	20050708	326	85	2
4683	4.99	20050727	326	187	1
4684	2.99	20050818	326	459	1
4685	6.99	20050527	832	323	1
4686	2.99	20050619	832	136	1
4687	2.99	20050710	832	516	1
4688	6.99	20050727	832	69	2
4689	2.99	20050817	832	353	1
4690	5.99	20050620	832	467	2
4691	2.99	20050707	832	101	1
4692	2.99	20050727	832	448	2
4693	2.99	20050823	832	461	2
4694	2.99	20050729	832	10	1
4695	2.99	20050823	832	185	1
4696	2.99	20050730	832	388	2
4697	2.99	20050817	832	75	1
4698	2.99	20050618	205	443	1
4699	4.99	20050712	205	264	1
4700	2.99	20050730	205	204	2
4701	5.99	20050820	205	109	2
4702	2.99	20050729	205	541	2
4703	2.99	20050823	205	483	1
4704	3.99	20050528	833	4	1
4705	7.99	20050620	833	11	1
4706	2.99	20050710	833	224	2
4707	5.99	20050802	833	280	2
4708	2.99	20050818	833	34	1
4709	3.99	20050712	833	11	1
4710	6.99	20050727	833	150	2
4711	5.99	20050821	833	21	1
4712	2.99	20050618	833	418	1
4713	2.99	20050708	833	58	2
4714	2.99	20050731	833	369	1
4715	2.99	20050821	833	128	2
4716	2.99	20050525	833	115	1
4717	3.99	20050616	833	126	2
4718	2.99	20050711	833	442	2
4719	4.99	20050730	833	598	2
4720	6.99	20050818	833	330	2
4721	4.99	20050727	833	152	1
4722	3.99	20050820	833	497	2
4723	0.99	20050526	962	258	2
4724	0.99	20050616	962	273	1
4725	0.99	20050711	962	523	1
4726	0.99	20050731	962	358	1
4727	0.99	20050819	962	363	1
4728	2.99	20050620	962	66	1
4729	0.99	20050707	962	134	2
4730	0.99	20050731	962	401	2
4731	1.99	20050818	962	40	2
4732	0.99	20050531	962	355	1
4733	0.99	20050618	962	47	2
4734	3.99	20050711	962	436	2
4735	0.99	20050728	962	536	1
4736	4.99	20050819	962	596	1
4737	5.99	20050712	962	455	2
4738	0.99	20050731	962	290	2
4739	1.99	20050817	962	561	2
4740	4.99	20050617	85	595	2
4741	5.99	20050708	85	112	2
4742	4.99	20050729	85	440	2
4743	5.98	20060214	85	67	1
4744	4.99	20050525	85	557	2
4745	5.99	20050615	85	80	1
4746	7.99	20050711	85	65	2
4747	4.99	20050801	85	128	1
4748	4.99	20050818	85	110	2
4749	4.99	20050729	85	283	2
4750	4.99	20050822	85	503	2
4751	4.99	20050618	85	479	1
4752	7.99	20050708	85	160	1
4753	4.99	20050729	85	42	2
4754	8.99	20050821	85	488	1
4755	4.99	20050728	85	14	2
4756	8.99	20050823	85	415	1
4757	5.99	20050530	85	75	1
4758	4.99	20050616	85	76	1
4759	4.99	20050706	85	186	1
4760	4.99	20050801	85	184	2
4761	4.99	20050820	85	189	1
4762	4.99	20050530	656	238	1
4763	1.99	20050618	656	118	1
4764	0.99	20050707	656	425	1
4765	5.99	20050727	656	478	2
4766	4.99	20050823	656	582	2
4767	0.99	20050729	656	32	1
4768	1.99	20050823	656	583	1
4769	0.99	20050531	656	407	2
4770	3.99	20050616	656	213	1
4771	0.99	20050708	656	424	1
4772	0.99	20050802	656	208	2
4773	0.99	20050818	656	290	1
4774	2.99	20050709	656	276	1
4775	0.99	20050731	656	286	2
4776	0.99	20060214	656	289	1
4777	0.99	20050711	656	257	1
4778	0.99	20050731	656	269	1
4779	2.99	20050822	656	143	2
4780	3.99	20050526	656	319	1
4781	5.99	20050617	656	185	2
4782	0.99	20050708	656	192	2
4783	2.99	20050727	656	120	2
4784	3.98	20060214	656	167	2
4785	1.99	20050619	656	348	1
4786	0.99	20050708	656	598	2
4787	0.99	20050801	656	406	2
4788	4.99	20050823	656	108	2
4789	2.99	20050730	656	428	2
4790	0.99	20050817	656	521	1
4791	2.99	20050616	592	503	2
4792	2.99	20050710	592	142	2
4793	3.99	20050802	592	113	2
4794	2.99	20050823	592	343	2
4795	5.99	20050621	592	52	1
4796	2.99	20050706	592	164	2
4797	2.99	20050731	592	257	2
4798	2.99	20050818	592	560	2
4799	2.99	20050619	592	102	2
4800	2.99	20050708	592	399	2
4801	4.99	20050801	592	180	2
4802	5.99	20050823	592	374	2
4803	3.99	20050727	592	376	2
4804	3.99	20050823	592	347	1
4805	2.99	20050706	592	313	1
4806	4.99	20050727	592	297	1
4807	6.99	20050820	592	200	2
4808	2.99	20050730	592	142	2
4809	2.99	20050820	592	401	2
4810	0.99	20050709	25	451	1
4811	0.99	20050729	25	592	2
4812	1.99	20050817	25	83	1
4813	0.99	20050709	25	238	1
4814	0.99	20050729	25	198	2
4815	0.99	20050822	25	407	2
4816	1.99	20050528	25	199	1
4817	3.99	20050620	25	84	2
4818	0.99	20050706	25	109	2
4819	0.99	20050727	25	233	2
4820	0.99	20050819	25	169	2
4821	3.99	20050529	25	24	1
4822	2.99	20050619	25	282	1
4823	3.99	20050712	25	326	1
4824	0.99	20050731	25	566	2
4825	0.99	20050818	25	68	1
4826	0.99	20050528	25	175	1
4827	3.99	20050616	25	472	2
4828	0.99	20050710	25	54	1
4829	0.99	20050730	25	574	2
4830	0.99	20050821	25	70	1
4831	0.99	20050529	25	201	1
4832	1.99	20050618	25	436	1
4833	3.99	20050706	25	479	1
4834	0.99	20050801	25	326	1
4835	0.99	20050819	25	407	1
4836	2.99	20050728	145	156	2
4837	3.99	20050822	145	326	1
4838	6.99	20050529	145	510	1
4839	2.99	20050618	145	541	1
4840	2.99	20050710	145	348	1
4841	2.99	20050729	145	135	2
4842	4.99	20050820	145	297	1
4843	2.99	20050707	145	105	2
4844	7.99	20050731	145	278	2
4845	2.99	20050817	145	490	1
4846	2.99	20050528	145	483	1
4847	2.99	20050615	145	72	1
4848	2.99	20050708	145	500	1
4849	2.99	20050731	145	390	1
4850	4.99	20050817	145	566	1
4851	6.99	20050525	145	47	2
4852	5.99	20050616	145	78	2
4853	2.99	20050710	145	305	2
4854	4.99	20050730	145	542	2
4855	7.99	20050821	145	110	1
4856	8.99	20050620	145	547	2
4857	2.99	20050708	145	141	1
4858	8.99	20050729	145	286	1
4859	2.99	20050819	145	185	1
4860	2.99	20050727	768	93	1
4861	2.99	20050819	768	288	1
4862	2.99	20050620	768	37	1
4863	2.99	20050710	768	397	2
4864	3.99	20050727	768	493	1
4865	2.99	20050820	768	218	2
4866	2.99	20050531	768	136	1
4867	4.99	20050620	768	43	2
4868	2.99	20050710	768	210	1
4869	2.99	20050731	768	45	2
4870	5.99	20050819	768	290	1
4871	2.99	20050530	768	174	1
4872	5.99	20050619	768	305	2
4873	2.99	20050711	768	597	1
4874	3.99	20050731	768	477	1
4875	2.99	20050817	768	155	1
4876	5.99	20050730	768	188	1
4877	5.99	20050817	768	488	2
4878	2.99	20050530	768	213	2
4879	4.99	20050617	768	302	2
4880	2.99	20050707	768	379	1
4881	2.99	20050801	768	596	1
4882	2.99	20050822	768	563	2
4883	2.99	20050527	768	33	2
4884	5.99	20050615	768	178	2
4885	2.99	20050707	768	512	2
4886	2.99	20050728	768	490	2
4887	5.99	20050822	768	265	1
4888	0.99	20050728	593	489	1
4889	2.99	20050821	593	80	2
4890	5.99	20050526	593	64	2
4891	3.99	20050615	593	180	1
4892	0.99	20050708	593	308	2
4893	1.99	20050727	593	283	1
4894	6.99	20050820	593	475	2
4895	5.99	20050617	593	558	2
4896	5.99	20050708	593	175	2
4897	4.99	20050801	593	300	1
4898	0.99	20050821	593	123	1
4899	4.99	20050527	963	140	1
4900	4.99	20050617	963	50	1
4901	4.99	20050707	963	160	2
4902	4.99	20050802	963	151	2
4903	5.99	20050820	963	343	2
4904	4.99	20050616	963	418	1
4905	4.99	20050709	963	527	1
4906	4.99	20050731	963	503	1
4907	4.99	20050819	963	279	2
4908	6.99	20050616	963	428	1
4909	5.99	20050707	963	50	2
4910	4.99	20050731	963	300	1
4911	6.99	20050822	963	319	1
4912	4.99	20050617	963	207	2
4913	4.99	20050707	963	30	1
4914	5.99	20050802	963	509	2
4915	6.99	20050821	963	293	2
4916	6.99	20050530	963	509	2
4917	6.99	20050616	963	589	2
4918	5.99	20050710	963	315	1
4919	6.99	20050802	963	473	1
4920	5.99	20050819	963	573	2
4921	4.99	20050615	963	390	2
4922	4.99	20050707	963	110	1
4923	4.99	20050731	963	15	2
4924	7.99	20050817	963	162	1
4925	5.99	20050621	262	372	1
4926	2.99	20050708	262	169	1
4927	6.99	20050801	262	455	1
4928	2.99	20050817	262	143	1
4929	9.99	20050615	262	298	2
4930	6.99	20050709	262	420	2
4931	4.99	20050730	262	26	2
4932	2.99	20050822	262	419	1
4933	4.99	20050620	262	162	1
4934	5.99	20050712	262	370	1
4935	2.99	20050730	262	170	1
4936	2.99	20050818	262	566	2
4937	2.99	20050526	262	77	2
4938	3.99	20050618	262	391	2
4939	5.99	20050711	262	218	1
4940	2.99	20050802	262	210	1
4941	2.99	20050822	262	478	2
4942	3.99	20050711	457	474	1
4943	3.99	20050729	457	523	2
4944	0.99	20050820	457	133	1
4945	3.99	20050527	457	539	1
4946	0.99	20050617	457	282	2
4947	0.99	20050706	457	547	2
4948	0.99	20050728	457	424	2
4949	0.99	20050819	457	435	2
4950	0.99	20050529	457	467	1
4951	0.99	20050615	457	247	2
4952	0.99	20050708	457	146	1
4953	3.99	20050727	457	40	1
4954	0.99	20050818	457	490	1
4955	0.99	20050528	457	85	1
4956	0.99	20050618	457	159	1
4957	1.99	20050707	457	178	1
4958	0.99	20050801	457	308	2
4959	2.99	20050822	457	568	2
4960	0.99	20050528	457	321	2
4961	0.99	20050621	457	156	1
4962	0.99	20050712	457	489	2
4963	0.99	20050728	457	485	1
4964	0.99	20050818	457	548	2
4965	0.99	20050727	457	172	1
4966	0.99	20050820	457	220	1
4967	6.99	20050802	594	140	1
4968	4.99	20050818	594	553	1
4969	4.99	20050709	594	233	2
4970	7.99	20050730	594	276	1
4971	8.99	20050818	594	316	2
4972	3.99	20050727	524	206	2
4973	0.99	20050818	524	375	1
4974	2.99	20050802	524	212	1
4975	2.99	20050822	524	216	2
4976	4.99	20050712	524	289	2
4977	0.99	20050729	524	220	1
4978	2.99	20050819	524	376	2
4979	4.99	20050621	524	376	2
4980	1.99	20050730	524	96	2
4981	3.99	20050819	524	160	1
4982	0.99	20050707	524	188	2
4983	0.99	20050728	524	100	1
4984	5.99	20050820	524	471	2
4985	3.99	20050709	524	412	1
4986	2.99	20050731	524	170	2
4987	4.99	20050817	524	193	2
4988	3.99	20050711	524	409	1
4989	0.99	20050727	524	238	2
4990	2.99	20050823	524	581	1
4991	4.99	20050617	834	287	1
4992	4.99	20050711	834	338	1
4993	5.99	20050727	834	152	1
4994	5.99	20050823	834	561	1
4995	8.99	20050710	834	324	2
4996	4.99	20050731	834	81	2
4997	5.99	20050821	834	314	2
4998	4.99	20050711	834	161	1
4999	8.99	20050728	834	82	1
5000	8.99	20050821	834	173	2
5001	6.99	20050530	657	454	1
5002	4.99	20050618	657	5	1
5003	7.99	20050712	657	181	2
5004	4.99	20050728	657	373	2
5005	8.99	20050819	657	189	2
5006	4.99	20050708	657	387	1
5007	8.99	20050731	657	439	2
5008	4.99	20050823	657	313	1
5009	4.99	20050802	657	559	1
5010	8.99	20050821	657	129	1
5011	8.99	20050526	657	353	2
5012	8.99	20050706	657	46	2
5013	6.99	20050729	657	497	2
5014	4.99	20050822	657	316	1
5015	5.99	20050710	657	278	2
5016	7.99	20050730	657	57	1
5017	5.99	20050819	657	195	1
5018	4.99	20050615	657	550	1
5019	4.99	20050710	657	442	2
5020	6.99	20050727	657	388	1
5021	4.99	20050820	657	96	2
5022	4.99	20050527	86	397	2
5023	0.99	20050617	86	67	1
5024	4.99	20050712	86	496	2
5025	6.99	20050730	86	220	1
5026	1.99	20050820	86	494	1
5027	0.99	20050615	86	481	2
5028	0.99	20050712	86	507	1
5029	3.99	20050727	86	14	1
5030	0.99	20060214	86	20	1
5031	0.99	20050802	86	287	2
5032	6.99	20050819	86	350	1
5033	0.99	20050615	86	594	2
5034	4.99	20050711	86	480	2
5035	1.99	20050802	86	104	1
5036	1.99	20050817	86	368	1
5037	0.99	20050527	86	320	2
5038	4.99	20050620	86	559	1
5039	0.99	20050708	86	441	1
5040	0.99	20050731	86	349	1
5041	1.99	20050821	86	366	1
5042	3.99	20050802	86	372	2
5043	0.99	20050821	86	210	2
5044	1.99	20050706	458	146	1
5045	0.99	20050802	458	298	1
5046	3.99	20050821	458	167	1
5047	0.99	20050530	458	461	2
5048	0.99	20050620	458	277	1
5049	2.99	20050709	458	23	2
5050	4.99	20050730	458	444	2
5051	0.99	20050817	458	198	2
5052	1.99	20050621	458	269	2
5053	4.99	20050712	458	247	1
5054	0.99	20050801	458	579	2
5055	2.99	20050820	458	431	1
5056	5.99	20050708	595	298	2
5057	4.99	20050801	595	322	2
5058	4.99	20050820	595	53	1
5059	7.99	20050620	595	12	2
5060	5.99	20050712	595	179	2
5061	4.99	20050802	595	262	2
5062	4.99	20050820	595	180	2
5063	0.99	20050727	263	262	2
5064	1.99	20050822	263	383	1
5065	1.99	20050529	263	403	1
5066	3.99	20050619	263	122	1
5067	3.99	20050709	263	113	1
5068	3.99	20050801	263	76	2
5069	2.99	20050822	263	298	2
5070	1.99	20050801	263	585	1
5071	5.99	20050819	263	478	2
5072	3.99	20050802	263	107	1
5073	0.99	20050821	263	98	1
5074	0.99	20050531	263	487	1
5075	5.99	20050620	263	278	2
5076	2.99	20050706	263	165	2
5077	0.99	20050729	263	249	1
5078	1.99	20050822	263	298	1
5079	2.99	20050801	263	557	1
5080	4.99	20050821	263	214	2
5081	0.99	20050708	263	68	1
5082	0.99	20050731	263	7	1
5083	4.99	20050817	263	164	1
5084	5.99	20050707	835	19	2
5085	5.99	20050727	835	38	2
5086	2.99	20050823	835	504	1
5087	3.99	20050526	835	532	2
5088	6.99	20050619	835	317	2
5089	2.99	20050710	835	226	2
5090	2.99	20050731	835	100	2
5091	6.99	20050822	835	63	2
5092	2.99	20050708	835	310	2
5093	6.99	20050729	835	442	1
5094	5.99	20050818	835	81	1
5095	2.99	20050728	835	28	2
5096	3.99	20050822	835	13	1
5097	2.99	20050709	835	168	2
5098	2.99	20050729	835	512	2
5099	3.99	20050823	835	146	1
5100	2.99	20050527	835	235	1
5101	2.99	20050619	835	315	2
5102	5.99	20050710	835	431	2
5103	4.99	20050801	835	246	1
5104	4.99	20050818	835	531	1
5105	3.99	20050618	835	515	2
5106	2.99	20050711	835	375	1
5107	4.99	20050801	835	548	2
5108	2.99	20050818	835	455	2
5109	4.99	20050711	769	342	1
5110	7.99	20050731	769	563	1
5111	4.99	20050820	769	218	1
5112	4.99	20050712	769	166	1
5113	4.99	20050727	769	279	1
5114	8.99	20050820	769	564	2
5115	4.99	20050731	769	542	2
5116	4.99	20050822	769	147	2
5117	7.99	20050710	769	232	2
5118	8.99	20050801	769	430	2
5119	4.99	20050819	769	194	2
5120	8.99	20050710	769	76	2
5121	4.99	20050802	769	352	1
5122	7.99	20050819	769	247	2
5123	4.99	20050530	769	402	1
5124	4.99	20050617	769	223	1
5125	4.99	20050712	769	474	2
5126	8.99	20050727	769	322	1
5127	4.99	20050820	769	353	1
5128	4.99	20050619	769	420	2
5129	4.99	20050711	769	461	2
5130	4.99	20050801	769	85	2
5131	4.99	20050821	769	244	2
5132	4.99	20050710	770	415	1
5133	8.99	20050729	770	23	2
5134	9.99	20050819	770	513	2
5135	4.99	20050616	770	389	2
5136	6.99	20050712	770	438	1
5137	5.99	20050729	770	532	1
5138	4.99	20050820	770	402	2
5139	4.99	20050801	770	153	1
5140	8.99	20050823	770	547	1
5141	5.99	20050617	770	460	2
5142	9.99	20050709	770	313	2
5143	10.99	20050730	770	143	2
5144	4.99	20050819	770	383	2
5145	2.99	20050730	888	141	1
5146	5.99	20050820	888	536	2
5147	5.99	20050530	888	124	1
5148	4.99	20050617	888	418	2
5149	2.99	20050710	888	314	1
5150	2.99	20050729	888	76	1
5151	2.99	20050822	888	156	1
5152	7.99	20050616	888	221	1
5153	2.99	20050707	888	171	1
5154	2.99	20050801	888	4	1
5155	2.99	20050817	888	527	1
5156	6.99	20050618	888	156	2
5157	2.99	20050712	888	38	1
5158	5.99	20050728	888	576	2
5159	3.99	20050820	888	172	2
5160	2.99	20050527	888	208	2
5161	2.99	20050616	888	470	1
5162	2.99	20050712	888	392	1
5163	2.99	20050730	888	156	1
5164	4.99	20050818	888	512	2
5165	2.99	20050802	888	532	1
5166	4.99	20050818	888	315	1
5167	4.99	20050616	889	66	2
5168	6.99	20050712	889	17	2
5169	4.99	20050727	889	126	2
5170	4.99	20050821	889	509	1
5171	4.99	20050731	889	395	1
5172	4.99	20050819	889	516	1
5173	5.99	20050617	889	184	1
5174	5.99	20050712	889	262	2
5175	6.99	20050802	889	157	2
5176	5.99	20050817	889	147	1
5177	6.99	20050802	889	99	1
5178	4.99	20050821	889	59	2
5179	4.99	20050709	264	182	1
